"Id","TimestampUtc","Value","MeteringLineId","CreatedAt","LastUpdatedAt","Origin"
"8e5217ed-e370-4d25-8b01-1b8dacb351dc",2023-10-14 11:00:00.000 +0200,0.1120,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.572 +0200,2023-10-17 04:28:02.572 +0200,Getec
"4b24a614-1f68-4dc5-af11-fd0a21ed6188",2023-10-15 00:00:00.000 +0200,0.4320,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.677 +0200,2023-10-17 04:28:02.677 +0200,Getec
"5ccd45eb-c02d-437d-a943-e6c04a1f8d83",2023-10-14 14:15:00.000 +0200,0.8240,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.596 +0200,2023-10-17 04:28:02.596 +0200,Getec
eb652302-93dc-4b96-a627-db51615d87bf,2023-10-15 17:15:00.000 +0200,1.0720,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.844 +0200,2023-10-17 04:28:02.844 +0200,Getec
"54f81d6f-f306-41d8-bf32-24f3f44d71f6",2023-10-15 20:30:00.000 +0200,0.4760,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.883 +0200,2023-10-17 04:28:02.883 +0200,Getec
"16cd17e0-da43-4a61-bf26-61913e2930c0",2023-10-15 04:30:00.000 +0200,0.3280,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.719 +0200,2023-10-17 04:28:02.719 +0200,Getec
"70ba9480-6e50-4b5b-b1ec-7aff703958b2",2023-10-14 18:15:00.000 +0200,0.5720,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.629 +0200,2023-10-17 04:28:02.629 +0200,Getec
d8be0416-35a9-4215-9db6-7a35af900a63,2023-10-14 02:15:00.000 +0200,0.30,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.497 +0200,2023-10-17 04:28:02.497 +0200,Getec
"8d0ab8cd-5230-406c-902c-2f0fab87c5b0",2023-10-14 14:00:00.000 +0200,0.0960,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.594 +0200,2023-10-17 04:28:02.594 +0200,Getec
"46d0911c-bb85-4618-ac8a-d2e5562ce94d",2023-10-14 00:30:00.000 +0200,0.2240,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.480 +0200,2023-10-17 04:28:02.480 +0200,Getec
c78a9b01-9640-42cd-bc6a-7d5f5794b018,2023-10-14 16:30:00.000 +0200,0.7720,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.612 +0200,2023-10-17 04:28:02.612 +0200,Getec
"819c41cb-2145-44d2-ba18-e7b5e6309c13",2023-10-15 16:00:00.000 +0200,1.34,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.833 +0200,2023-10-17 04:28:02.833 +0200,Getec
"73b13467-5af6-45e0-8fcb-95d5f8209cb4",2023-10-14 09:30:00.000 +0200,0.1360,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.562 +0200,2023-10-17 04:28:02.562 +0200,Getec
"8fdc81ce-0159-4b94-a1cd-e2533df4cba9",2023-10-14 16:15:00.000 +0200,1.1560,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.610 +0200,2023-10-17 04:28:02.610 +0200,Getec
fba948a5-e229-4ed1-b08a-96369f05d872,2023-10-15 14:15:00.000 +0200,0.06,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.817 +0200,2023-10-17 04:28:02.817 +0200,Getec
c6866b8d-5a66-445f-aed3-e6c8b49443ab,2023-10-15 23:15:00.000 +0200,1.7760,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.919 +0200,2023-10-17 04:28:02.919 +0200,Getec
cc4f18eb-9465-4a40-8102-d14cf3ea266e,2023-10-14 09:00:00.000 +0200,0.1520,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.557 +0200,2023-10-17 04:28:02.557 +0200,Getec
d64b727a-c317-4f76-ad3a-d4d8f05ca06e,2023-10-14 20:00:00.000 +0200,1.44,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.644 +0200,2023-10-17 04:28:02.644 +0200,Getec
febd7c9e-7076-4091-a744-59257b0c0719,2023-10-15 11:00:00.000 +0200,0.0840,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.778 +0200,2023-10-17 04:28:02.778 +0200,Getec
"03a46740-e151-44c1-9755-712346f865bd",2023-10-14 22:45:00.000 +0200,1.2720,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.667 +0200,2023-10-17 04:28:02.667 +0200,Getec
"0a5d7a41-3907-460c-b02e-2d535db1e811",2023-10-14 08:00:00.000 +0200,0.2720,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.548 +0200,2023-10-17 04:28:02.548 +0200,Getec
"0c39853c-2b76-4ba9-a9e5-698d2a3dc439",2023-10-14 22:15:00.000 +0200,0.9480,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.661 +0200,2023-10-17 04:28:02.661 +0200,Getec
"66fc858b-0aa2-4d12-8e81-9b3a80a77028",2023-10-14 10:30:00.000 +0200,0.02,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.569 +0200,2023-10-17 04:28:02.569 +0200,Getec
"9222b287-c1e6-46ee-b03b-4c32aa9cb455",2023-10-14 19:30:00.000 +0200,0.6440,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.641 +0200,2023-10-17 04:28:02.641 +0200,Getec
"7350235d-ba55-41ca-9bda-eb4973eb255a",2023-10-15 03:30:00.000 +0200,0.3440,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.711 +0200,2023-10-17 04:28:02.711 +0200,Getec
"6722f841-12b5-4c1d-bd54-46417b1ecc0d",2023-10-15 13:15:00.000 +0200,0.0160,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.801 +0200,2023-10-17 04:28:02.801 +0200,Getec
c4a3aa00-1e71-48d4-a965-53d5c60a5cf5,2023-10-14 03:45:00.000 +0200,0.2480,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.512 +0200,2023-10-17 04:28:02.512 +0200,Getec
"45f58c10-0ce6-494a-8516-8af4f32a8bbd",2023-10-15 15:15:00.000 +0200,0.6280,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.827 +0200,2023-10-17 04:28:02.827 +0200,Getec
"40912095-6317-4754-858e-e2a77ba1a056",2023-10-15 17:45:00.000 +0200,0.3960,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.848 +0200,2023-10-17 04:28:02.848 +0200,Getec
"074c67ca-09e6-4e88-821f-5c77c2430809",2023-10-14 08:15:00.000 +0200,0.2080,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.550 +0200,2023-10-17 04:28:02.550 +0200,Getec
"58b37390-6d99-42db-b087-cefecffbadb4",2023-10-14 18:45:00.000 +0200,0.3560,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.633 +0200,2023-10-17 04:28:02.633 +0200,Getec
"036d480a-cbcf-4ae6-9de0-907a2c5733bf",2023-10-14 14:30:00.000 +0200,0.6120,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.597 +0200,2023-10-17 04:28:02.597 +0200,Getec
"1a9e07d8-05bd-4ae5-9fab-b1e535e015a3",2023-10-14 20:15:00.000 +0200,0.6320,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.646 +0200,2023-10-17 04:28:02.646 +0200,Getec
c06cb16b-567a-4930-b2a4-66e19b1e4986,2023-10-14 02:00:00.000 +0200,0.26,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.495 +0200,2023-10-17 04:28:02.495 +0200,Getec
cd9e2894-5e6d-47bd-bc19-3877b9ddb8d9,2023-10-14 06:45:00.000 +0200,0.3040,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.537 +0200,2023-10-17 04:28:02.537 +0200,Getec
"6374fd29-0937-464b-84f5-4ae49d1ea045",2023-10-15 11:45:00.000 +0200,0.06,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.786 +0200,2023-10-17 04:28:02.786 +0200,Getec
b84a4227-648e-4faf-b0c6-5038fd7604be,2023-10-14 04:15:00.000 +0200,0.2680,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.516 +0200,2023-10-17 04:28:02.516 +0200,Getec
"5e4369f7-2b20-452b-a004-f16f1e907b9e",2023-10-15 09:45:00.000 +0200,0.1880,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.766 +0200,2023-10-17 04:28:02.766 +0200,Getec
f1fcae9c-e163-4e07-b2f3-1e43d5f167b4,2023-10-15 21:30:00.000 +0200,1.9720,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.893 +0200,2023-10-17 04:28:02.893 +0200,Getec
"32aa7333-561f-4ee6-9c0c-baf81c8a1866",2023-10-14 15:00:00.000 +0200,0.8640,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.602 +0200,2023-10-17 04:28:02.602 +0200,Getec
ab7392c4-d2a2-4e62-91a0-a02b253f89c1,2023-10-15 14:30:00.000 +0200,0.24,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.819 +0200,2023-10-17 04:28:02.819 +0200,Getec
aa5af7da-12aa-4542-839d-323debbd5a0a,2023-10-14 17:30:00.000 +0200,0.4960,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.623 +0200,2023-10-17 04:28:02.623 +0200,Getec
e1eb36c4-ff4c-49ca-9933-0332735c1583,2023-10-14 15:30:00.000 +0200,0.2160,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.605 +0200,2023-10-17 04:28:02.605 +0200,Getec
"7ac27569-3c45-4da8-9116-2772aea9e026",2023-10-14 23:30:00.000 +0200,0.6680,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.673 +0200,2023-10-17 04:28:02.673 +0200,Getec
c37575bb-e2ac-432a-b986-229b962648b0,2023-10-14 08:30:00.000 +0200,0.1560,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.552 +0200,2023-10-17 04:28:02.552 +0200,Getec
"3d894bea-0a0f-48d1-8020-33df1e224c2d",2023-10-15 23:00:00.000 +0200,1.3240,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.918 +0200,2023-10-17 04:28:02.918 +0200,Getec
bdfa0c7b-0a21-4f18-b99c-f12a85293c61,2023-10-14 19:15:00.000 +0200,0.64,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.638 +0200,2023-10-17 04:28:02.638 +0200,Getec
"01189bd2-fab9-4fc2-923e-391fc6de8531",2023-10-14 09:15:00.000 +0200,0.1520,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.559 +0200,2023-10-17 04:28:02.559 +0200,Getec
"3771e70d-8a97-4b5a-9e40-59f26ca3e1bc",2023-10-15 08:00:00.000 +0200,0.2840,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.751 +0200,2023-10-17 04:28:02.751 +0200,Getec
"59a84061-45b9-4e17-bcdf-0e6e61ecbe01",2023-10-14 07:15:00.000 +0200,0.2120,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.541 +0200,2023-10-17 04:28:02.541 +0200,Getec
f71c0910-2635-43ca-8085-3ceff161012d,2023-10-14 03:15:00.000 +0200,0.2840,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.507 +0200,2023-10-17 04:28:02.507 +0200,Getec
b7fe24eb-774c-47c7-a6e2-8cefc8535b13,2023-10-15 04:00:00.000 +0200,0.3520,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.715 +0200,2023-10-17 04:28:02.715 +0200,Getec
"191463c0-693f-43c4-8d4a-bc2a14c14ff7",2023-10-14 05:45:00.000 +0200,0.2680,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.529 +0200,2023-10-17 04:28:02.529 +0200,Getec
"820d7566-3a9c-4c8a-94fb-846090622739",2023-10-15 18:30:00.000 +0200,1.2920,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.859 +0200,2023-10-17 04:28:02.859 +0200,Getec
"3c099a27-d3b4-4b0e-9667-83f8ece8a11d",2023-10-14 19:00:00.000 +0200,0.4440,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.636 +0200,2023-10-17 04:28:02.636 +0200,Getec
fdee3396-deb0-459a-b30b-cba07e602ab1,2023-10-14 11:15:00.000 +0200,0.1080,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.574 +0200,2023-10-17 04:28:02.574 +0200,Getec
"32b93cef-226f-4164-85ce-22bf8a00657c",2023-10-14 03:30:00.000 +0200,0.3120,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.510 +0200,2023-10-17 04:28:02.510 +0200,Getec
c0d5e318-966d-4475-8846-21b6be949917,2023-10-15 01:15:00.000 +0200,0.3760,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.691 +0200,2023-10-17 04:28:02.691 +0200,Getec
"97fa42e9-70c7-4ed9-887c-a8ef57545e9c",2023-10-15 19:15:00.000 +0200,0.96,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.868 +0200,2023-10-17 04:28:02.868 +0200,Getec
f8e6b0b9-e8af-4798-95bb-250b9791a98b,2023-10-14 06:30:00.000 +0200,0.3480,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.535 +0200,2023-10-17 04:28:02.535 +0200,Getec
"5ee674f7-f5e6-4065-b813-fa076d0f4c00",2023-10-14 12:45:00.000 +0200,0.04,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.586 +0200,2023-10-17 04:28:02.586 +0200,Getec
"7ebe89e2-c548-4ea2-a1dc-c10882cc1622",2023-10-15 22:15:00.000 +0200,1.0840,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.911 +0200,2023-10-17 04:28:02.911 +0200,Getec
"22b76230-0d70-4120-9c3c-6738d595ce38",2023-10-15 07:15:00.000 +0200,0.3320,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.744 +0200,2023-10-17 04:28:02.744 +0200,Getec
bf0f5c9c-0cc3-4f1b-9a06-a748a1915890,2023-10-14 12:15:00.000 +0200,0.0560,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.582 +0200,2023-10-17 04:28:02.582 +0200,Getec
"6653be2c-7b7a-43c2-9a5b-fadbf67694ff",2023-10-14 23:00:00.000 +0200,1.36,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.669 +0200,2023-10-17 04:28:02.669 +0200,Getec
f71da203-96a0-458b-9eaa-510289b61738,2023-10-14 06:15:00.000 +0200,0.3360,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.532 +0200,2023-10-17 04:28:02.532 +0200,Getec
"3a45bbab-5348-4fbe-ba02-d4db104a9367",2023-10-15 05:15:00.000 +0200,0.3440,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.726 +0200,2023-10-17 04:28:02.726 +0200,Getec
b2220445-029b-4770-8df8-acd280c1b7a5,2023-10-15 06:45:00.000 +0200,0.2440,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.740 +0200,2023-10-17 04:28:02.740 +0200,Getec
d9867ed6-4bd7-4504-b6bf-c12cd417cb07,2023-10-15 16:30:00.000 +0200,0.5960,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.837 +0200,2023-10-17 04:28:02.837 +0200,Getec
dd1bdb21-12fc-4f24-a2a3-a07c015ae830,2023-10-14 06:00:00.000 +0200,0.2320,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.530 +0200,2023-10-17 04:28:02.530 +0200,Getec
c7f38c43-1318-43c4-93b4-aa13f77b92f9,2023-10-14 17:00:00.000 +0200,0.4720,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.616 +0200,2023-10-17 04:28:02.616 +0200,Getec
"04cb59b3-8de4-4bad-99aa-6e04e768d934",2023-10-15 01:45:00.000 +0200,0.36,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.694 +0200,2023-10-17 04:28:02.694 +0200,Getec
"79807e6d-a7b5-4f85-9ba9-5c9753b8385a",2023-10-15 03:00:00.000 +0200,0.3760,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.708 +0200,2023-10-17 04:28:02.708 +0200,Getec
"4f402339-af82-437c-942a-8a39e9924c26",2023-10-14 11:30:00.000 +0200,0.0120,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.576 +0200,2023-10-17 04:28:02.576 +0200,Getec
c54c30a4-74d3-4871-b275-b1f6527b4d6e,2023-10-14 16:00:00.000 +0200,0.3360,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.609 +0200,2023-10-17 04:28:02.609 +0200,Getec
"678a2af2-2721-45ad-8f00-e78de1a63f5c",2023-10-15 00:15:00.000 +0200,0.46,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.679 +0200,2023-10-17 04:28:02.679 +0200,Getec
b8b56b25-3f99-4493-8a81-c620652d6ae2,2023-10-15 17:00:00.000 +0200,1.1160,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.842 +0200,2023-10-17 04:28:02.842 +0200,Getec
"534078e6-ccd3-4159-b100-69366ffc0367",2023-10-14 05:00:00.000 +0200,0.2280,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.523 +0200,2023-10-17 04:28:02.523 +0200,Getec
"6fd248aa-9cc6-46ee-8fc3-14787c9d2432",2023-10-14 21:00:00.000 +0200,0.4240,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.651 +0200,2023-10-17 04:28:02.651 +0200,Getec
"42414db8-6177-4a40-92d7-3c32dc470b95",2023-10-15 12:00:00.000 +0200,0.0280,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.789 +0200,2023-10-17 04:28:02.789 +0200,Getec
"7cd23a46-a439-44ec-a7db-77f759089a7c",2023-10-15 19:30:00.000 +0200,1.0840,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.870 +0200,2023-10-17 04:28:02.870 +0200,Getec
"264fced0-7313-4ee8-99fc-4d7b24b79213",2023-10-14 13:15:00.000 +0200,0.0880,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.589 +0200,2023-10-17 04:28:02.589 +0200,Getec
"69d3b469-98e4-4bb3-a14f-d8a297bb04de",2023-10-15 03:15:00.000 +0200,0.3440,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.710 +0200,2023-10-17 04:28:02.710 +0200,Getec
"8b2423cd-bfb8-48bc-80cf-9b59dd541d08",2023-10-15 08:15:00.000 +0200,0.32,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.754 +0200,2023-10-17 04:28:02.754 +0200,Getec
a3a47363-d940-4599-ad21-33cf370d0e23,2023-10-15 12:15:00.000 +0200,0.5120,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.791 +0200,2023-10-17 04:28:02.791 +0200,Getec
"456df025-ce6c-4454-8511-d7fd6f2b637a",2023-10-14 04:45:00.000 +0200,0.2560,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.521 +0200,2023-10-17 04:28:02.521 +0200,Getec
e73ee2bd-a831-46ac-b747-0b3cef284ad2,2023-10-15 21:15:00.000 +0200,1.66,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.891 +0200,2023-10-17 04:28:02.891 +0200,Getec
f91c8720-e584-4a28-8473-5a328349f6c8,2023-10-14 01:15:00.000 +0200,0.30,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.486 +0200,2023-10-17 04:28:02.486 +0200,Getec
"7a55c26b-3133-42b0-b4f5-0cf070f6f7ce",2023-10-15 21:45:00.000 +0200,2.4880,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.896 +0200,2023-10-17 04:28:02.896 +0200,Getec
fa168ca0-7b65-4ad4-9dad-cc840c25808f,2023-10-15 06:00:00.000 +0200,0.3040,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.732 +0200,2023-10-17 04:28:02.732 +0200,Getec
bc1b7500-c477-4919-bb9d-0d5f031610cc,2023-10-15 22:45:00.000 +0200,1.0080,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.915 +0200,2023-10-17 04:28:02.915 +0200,Getec
"801a32cb-8be5-4015-9194-e84358fd388f",2023-10-14 01:00:00.000 +0200,0.30,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.484 +0200,2023-10-17 04:28:02.484 +0200,Getec
e2a66e71-260c-43bb-9eea-7b2319ef7589,2023-10-14 17:45:00.000 +0200,1.0560,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.625 +0200,2023-10-17 04:28:02.625 +0200,Getec
"71af5d4b-57cf-4440-b8e3-9cfe62e76aa7",2023-10-15 20:00:00.000 +0200,1.0040,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.876 +0200,2023-10-17 04:28:02.876 +0200,Getec
d29ff74f-9069-43ed-8ef4-6fc1c4d83a21,2023-10-15 08:45:00.000 +0200,0.50,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.758 +0200,2023-10-17 04:28:02.758 +0200,Getec
e1d96e5d-22f3-4762-b0b5-885bb355012b,2023-10-14 04:00:00.000 +0200,0.22,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.514 +0200,2023-10-17 04:28:02.514 +0200,Getec
e6aab7bc-24eb-4475-aa84-17290357622d,2023-10-14 21:30:00.000 +0200,0.4440,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.655 +0200,2023-10-17 04:28:02.655 +0200,Getec
f58d6529-1761-4c09-b285-ad984790f081,2023-10-14 07:30:00.000 +0200,0.2480,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.543 +0200,2023-10-17 04:28:02.543 +0200,Getec
"5bfa982a-9079-4204-9339-191a52a9e02a",2023-10-15 12:30:00.000 +0200,0.7840,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.793 +0200,2023-10-17 04:28:02.793 +0200,Getec
df2b1998-d242-4321-9edd-ae437986d128,2023-10-15 07:30:00.000 +0200,0.3360,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.747 +0200,2023-10-17 04:28:02.747 +0200,Getec
fd9bb44c-10ed-4c01-8c77-877306783b14,2023-10-14 05:30:00.000 +0200,0.3120,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.527 +0200,2023-10-17 04:28:02.527 +0200,Getec
"731c848f-d72c-4eff-83ed-f4dbaeadeb92",2023-10-14 07:00:00.000 +0200,0.2640,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.539 +0200,2023-10-17 04:28:02.539 +0200,Getec
c4b2183d-4925-4c30-aa4b-37a7a99678d8,2023-10-15 23:30:00.000 +0200,1.7080,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.921 +0200,2023-10-17 04:28:02.921 +0200,Getec
"43f1c14d-963d-4644-8ca1-94b99d7d9d19",2023-10-15 03:45:00.000 +0200,0.3760,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.713 +0200,2023-10-17 04:28:02.713 +0200,Getec
"3acafe10-b83f-4568-8937-77b10c87245f",2023-10-15 16:15:00.000 +0200,0.7560,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.835 +0200,2023-10-17 04:28:02.835 +0200,Getec
"70024ab3-f6e3-4dab-871d-817af348fefe",2023-10-14 00:00:00.000 +0200,0.3120,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.475 +0200,2023-10-17 04:28:02.475 +0200,Getec
bae88438-d8b8-467e-a9ab-68c80243b7d6,2023-10-14 00:15:00.000 +0200,0.2640,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.477 +0200,2023-10-17 04:28:02.477 +0200,Getec
"6611b871-eb64-47e2-b985-09c7f0a29686",2023-10-15 20:45:00.000 +0200,1.0880,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.886 +0200,2023-10-17 04:28:02.886 +0200,Getec
"64f118ac-efc7-400a-bdab-c16054f24e96",2023-10-14 03:00:00.000 +0200,0.2640,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.505 +0200,2023-10-17 04:28:02.505 +0200,Getec
"4b8a7d34-db28-4b11-bd7f-1be697468a68",2023-10-15 11:15:00.000 +0200,0.0640,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.781 +0200,2023-10-17 04:28:02.781 +0200,Getec
"35b7d1fb-5681-4cc9-9848-656be752d9fe",2023-10-14 10:45:00.000 +0200,0.0160,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.571 +0200,2023-10-17 04:28:02.571 +0200,Getec
dc1dbc9a-fe28-410a-a229-d90e4bbf0c3d,2023-10-15 10:15:00.000 +0200,0.2360,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.771 +0200,2023-10-17 04:28:02.771 +0200,Getec
"2b6c58b7-cb81-49c5-8b09-60ac146da758",2023-10-14 15:15:00.000 +0200,0.6040,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.603 +0200,2023-10-17 04:28:02.603 +0200,Getec
adce00d9-a0a5-43ea-aefd-945c6158555d,2023-10-15 02:45:00.000 +0200,0.3720,"73d5a2af-76bf-478a-8e99-d6f5615b3d83",2023-10-17 04:28:02.706 +0200,2023-10-17 04:28:02.706 +0200,Getec
